Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
2043-04-12 12:00:00,288.33078,288.33078,290.2647,291.20114,287.0389,290.2107,287.0389,281.7263,283.8201,288.63647,290.7505,281.7263,283.8201,281.7263,281.7263,282.19882,282.19882,285.4334,290.2107
2043-04-13 12:00:00,223.41896,223.41896,226.3937,235.37675,236.66379,243.04845,236.66379,220.1273,226.07712,241.9268,230.86398,220.1273,226.07712,220.1273,220.1273,220.75352,220.75352,231.38052,243.04845
2043-04-14 12:00:00,240.20352,240.20352,244.0141,253.03685,250.6367,260.64767,250.6367,225.20349,235.24213,258.29105,248.50537,225.20349,235.24213,225.20349,225.20349,227.50197,227.50197,242.95372,260.64767
2043-04-15 12:00:00,246.97507,246.97507,245.0657,252.73657,230.22797,258.97586,230.22797,163.91301,190.15474,250.15802,248.88676,163.91301,190.15474,163.91301,163.91301,170.0119,170.0119,210.22679,258.97586
2043-04-16 12:00:00,296.5538,296.5538,302.5664,306.10284,300.44696,307.76736,300.44696,279.65784,290.77444,305.25424,304.34125,279.65784,290.77444,279.65784,279.65784,285.9093,285.9093,295.6203,307.76736
2043-04-17 12:00:00,304.57407,304.57407,306.6592,311.64008,309.92926,314.77365,309.92926,292.91776,303.08832,313.3279,309.15042,292.91776,303.08832,292.91776,292.91776,299.64606,299.64606,306.51605,314.77365
2043-04-18 12:00:00,306.26544,306.26544,306.49442,312.5525,307.75815,316.80725,307.75815,278.1156,294.89352,314.15305,309.5197,278.1156,294.89352,278.1156,278.1156,288.4239,288.4239,301.33826,316.80725
2043-04-19 12:00:00,320.23175,320.23175,318.50497,310.71924,277.2755,300.79263,277.2755,227.04196,249.76868,290.95404,314.66452,227.04196,249.76868,227.04196,227.04196,235.94067,235.94067,263.547,300.79263
2043-04-20 12:00:00,282.271,282.271,279.40817,269.9677,248.98076,258.61688,248.98076,233.86165,240.47568,253.20792,274.7437,233.86165,240.47568,233.86165,233.86165,236.19778,236.19778,244.73665,258.61688
2043-04-21 12:00:00,299.07855,299.07855,295.76172,284.7233,258.48334,271.664,258.48334,231.69534,245.82472,264.7764,290.305,231.69534,245.82472,231.69534,231.69534,239.4593,239.4593,252.16606,271.664
2043-04-22 12:00:00,283.56396,283.56396,283.40784,285.5347,280.14337,286.0009,280.14337,266.1879,272.7466,283.8188,284.4809,266.1879,272.7466,266.1879,266.1879,269.0253,269.0253,276.45264,286.0009
2043-04-23 12:00:00,303.8584,303.8584,302.08517,295.6293,283.80194,287.25125,283.80194,281.94366,282.6288,284.38147,298.90097,281.94366,282.6288,281.94366,281.94366,282.0352,282.0352,283.21768,287.25125
2043-04-24 12:00:00,310.9384,310.9384,307.32986,289.2312,263.03693,268.9729,263.03693,264.82184,262.50894,263.29584,298.3686,264.82184,262.50894,264.82184,264.82184,262.23978,262.23978,262.7746,268.9729
2043-04-25 12:00:00,312.43158,312.43158,312.56198,312.02054,300.99344,309.6562,300.99344,278.17737,290.82172,306.04904,312.31204,278.17737,290.82172,278.17737,278.17737,285.70566,285.70566,295.91757,309.6562
2043-04-26 12:00:00,314.51236,314.51236,309.7805,288.3981,250.09688,264.82797,250.09688,231.16823,238.87167,255.67741,299.18774,231.16823,238.87167,231.16823,231.16823,233.22716,233.22716,244.49492,264.82797
2043-04-27 12:00:00,319.80814,319.80814,319.53687,316.10907,305.85535,310.80743,305.85535,296.2789,301.6429,307.94647,317.8541,296.2789,301.6429,296.2789,296.2789,299.5217,299.5217,303.7541,310.80743
2043-04-28 12:00:00,241.93065,241.93065,246.38159,268.10873,298.47183,288.87054,298.47183,309.78522,304.8968,295.27115,257.1792,309.78522,304.8968,309.78522,309.78522,308.1209,308.1209,301.68036,288.87054
2043-04-29 12:00:00,238.25,238.25,239.70589,269.23874,305.78564,298.00247,305.78564,308.27023,307.07358,305.14047,254.3782,308.27023,307.07358,308.27023,308.27023,307.71628,307.71628,306.43,298.00247
2043-04-30 12:00:00,334.7069,334.7069,334.935,334.43985,326.74573,332.1095,326.74573,315.99838,320.99435,329.6025,334.70737,315.99838,320.99435,315.99838,315.99838,318.0998,318.0998,323.87628,332.1095
2043-05-01 12:00:00,332.55875,332.55875,332.8029,333.26007,327.32916,331.93396,327.32916,317.10623,322.24756,329.85284,333.04752,317.10623,322.24756,317.10623,317.10623,319.6896,319.6896,324.79407,331.93396
2043-05-02 12:00:00,322.67194,322.67194,325.08817,324.24603,320.03082,321.6603,320.03082,318.71695,319.33795,320.37103,324.68692,318.71695,319.33795,318.71695,318.71695,318.9852,318.9852,319.68643,321.6603
2043-05-03 12:00:00,339.79105,339.79105,339.51898,336.5194,328.112,331.68372,328.112,323.12018,325.58798,329.36328,338.04684,323.12018,325.58798,323.12018,323.12018,324.31522,324.31522,326.85355,331.68372
2043-05-04 12:00:00,339.6081,339.6081,339.48376,338.69916,332.82254,336.14096,332.82254,325.94797,329.86804,334.28806,339.111,325.94797,329.86804,325.94797,325.94797,328.37912,328.37912,331.34918,336.14096
2043-05-05 12:00:00,315.5957,315.5957,310.75967,295.38525,267.41962,278.15094,267.41962,251.17108,259.3785,271.41763,303.13968,251.17108,259.3785,251.17108,251.17108,255.33546,255.33546,263.40656,278.15094
2043-05-06 12:00:00,276.1362,276.1362,275.79834,283.00858,289.24896,288.94995,289.24896,287.6397,288.16742,289.78323,279.39236,287.6397,288.16742,287.6397,287.6397,287.6201,287.6201,288.71033,288.94995
2043-05-07 12:00:00,328.0382,328.0382,331.0956,333.55283,327.95154,334.4,327.95154,311.75504,319.6246,332.09158,332.33136,311.75504,319.6246,311.75504,311.75504,315.4378,315.4378,323.7959,334.4
