Date,OTG,DSM,OTM
2000-07-15,1.4406728951144e-05,2.75049455922272e-06,1.19151889066416e-06
2000-07-16,4.4023763621226e-05,8.49980530404082e-10,2.20861418043228e-09
2000-07-17,7.07427534507588e-05,2.00461545318831e-05,8.68155711941654e-06
2000-07-18,2.69272675268439e-07,3.68248129234416e-06,9.57215524977073e-06
2000-07-19,2.68552522442178e-08,1.38022755891143e-07,5.98370135662663e-08
2000-07-20,0,1.03141464933287e-05,4.47617776444531e-06
2000-07-21,0,0,0
2000-07-22,0,2.31420053751208e-05,2.0327657693997e-05
2000-07-23,0,2.24903207168836e-08,5.88722883776427e-08
2000-07-24,0,5.56081749891746e-06,5.50004051547148e-06
2000-07-25,9.19195670689987e-08,1.10712278456049e-06,2.91324840873131e-06
2000-07-26,0,1.39984749125688e-07,3.6948580373064e-07
2000-07-27,0,0,0
2000-07-28,1.81212799361674e-05,0,0
2000-07-29,3.9534875213576e-06,0,0
2000-07-30,2.69504948846588e-06,1.73086911470222e-09,4.63686555818299e-09
2000-07-31,0,0,0
2000-08-01,8.40080974739976e-05,4.16039947594982e-05,2.11622482311213e-05
2000-08-02,3.70148009096738e-05,9.17793840926606e-06,4.15136810261174e-06
2000-08-03,2.26269378345023e-07,0,0
2000-08-04,0,0,0
2000-08-05,0,0,0
2000-08-06,0,2.50758169784149e-08,6.93087827130512e-08
2000-08-07,3.95696297346149e-05,4.75359847769141e-05,2.64569389401004e-05
2000-08-08,0,6.80908982531037e-08,1.89921024684736e-07
2000-08-09,2.29922511607583e-06,0,0
2000-08-10,1.60391737153986e-05,0,0
2000-08-11,1.76361766079935e-07,0,0
2000-08-12,0,0,0
2000-08-13,0,0,0
2000-08-14,0,0,0
2000-08-15,1.03532443063159e-06,7.89851526405982e-07,3.78112503085504e-07
2000-08-16,0.000119345517305192,3.09373081108788e-06,3.72392582903558e-06
2000-08-17,0.000216215499676764,8.14520753920078e-05,3.96898758481257e-05
2000-08-18,7.49810205888934e-05,3.57711069227662e-05,5.77969731239136e-05
2000-08-19,1.90011166978366e-06,3.12565362037276e-07,6.83348673646833e-07
2000-08-20,1.2505670383689e-06,0,0
2000-08-21,1.67693315233919e-07,0,0
2000-08-22,5.83311702939682e-07,0,0
2000-08-23,1.92907964446931e-06,0,0
2000-08-24,1.42013084314385e-06,0,0
2000-08-25,0,0,0
2000-08-26,2.55140184890479e-06,9.555314136378e-06,4.7329513108707e-06
2000-08-27,8.94734228040761e-07,7.97147890807537e-07,3.95772190131538e-07
2000-08-28,2.02006558538415e-05,2.55183185799979e-05,1.36927274070331e-05
2000-08-29,4.00848766730633e-05,3.37019955622964e-05,2.04257066798164e-05
2000-08-30,4.26770093326923e-05,8.01051210146397e-05,5.86583810218144e-05
2000-08-31,0.000123651756439358,5.89607370784506e-05,3.00301617244259e-05
2000-09-01,7.7911710832268e-05,7.69965699873865e-05,9.44069397519343e-05
2000-09-02,5.61529232072644e-05,6.58264616504312e-05,5.03590526932385e-05
2000-09-03,0,2.01357106561773e-05,2.64267800957896e-05
2000-09-04,0.000140381933306344,2.26531574298861e-05,1.20657059596851e-05
2000-09-05,0.000131806169520132,4.94488540425664e-06,2.49513936978474e-06
2000-09-06,0.000126683502458036,9.87778475973755e-05,8.67818744154647e-05
2000-09-07,6.94870250299573e-05,8.57445229485165e-06,7.87590488471324e-06
2000-09-08,0.000124739206512459,7.41299445508048e-05,6.22593142907135e-05
2000-09-09,5.18084270879626e-05,2.48519299930194e-05,1.93576615856728e-05
2000-09-10,1.87265213753562e-05,0,0
2000-09-11,0.00016445635992568,3.11415678879712e-05,1.72748095792485e-05
2000-09-12,1.30599855765468e-05,0,0
2000-09-13,3.85531484425883e-06,0,0
2000-09-14,7.07351603068673e-07,0,0
2000-09-15,0,0,0
2000-09-16,0,0,0
2000-09-17,3.11264193442185e-05,4.24397450515812e-09,1.29799975212563e-08
2000-09-18,1.73693260876462e-05,1.75181594386231e-06,4.83628537040204e-06
2000-09-19,6.03838032020576e-07,1.44318491379636e-07,4.41685472196696e-07
2000-09-20,0,1.46475440487848e-06,8.53093524710857e-07
2000-09-21,1.14709555418813e-05,2.01720080639234e-08,1.02936423829192e-08
2000-09-22,0.00012399758270476,0,0
2000-09-23,1.23714880828629e-05,4.85123837279389e-06,1.48559729495901e-05
2000-09-24,0,7.11636705119645e-09,2.1792592619363e-08
2000-09-25,0,0,0
2000-09-26,0,0,0
2000-09-27,0,2.55778502378234e-07,7.8304105954885e-07
