Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
1970-02-25 12:00:00,274.90234,274.90234,274.8619,273.31226,274.13348,267.05515,274.13348,275.32645,275.59723,272.72815,274.86514,275.32645,275.59723,275.32645,275.32645,275.72525,275.72525,275.50803,267.05515
1970-02-26 12:00:00,273.53857,273.53857,273.6821,272.96945,275.26663,267.5459,275.26663,277.48602,277.2984,273.57465,274.10498,277.48602,277.2984,277.48602,277.48602,277.7075,277.7075,276.92618,267.5459
1970-02-27 12:00:00,278.23544,278.23544,278.18536,275.78632,275.49796,268.673,275.49796,276.5059,276.88837,274.12408,277.76608,276.5059,276.88837,276.5059,276.5059,276.974,276.974,276.83777,268.673
1970-02-28 12:00:00,276.7335,276.7335,276.75082,274.6501,274.7479,267.8321,274.7479,275.81277,276.15137,273.36508,276.4817,275.81277,276.15137,275.81277,275.81277,276.2408,276.2408,276.09518,267.8321
1970-03-01 12:00:00,272.76477,272.76477,272.96442,272.1482,274.1916,266.61185,274.1916,276.00583,276.04395,272.582,273.3384,276.00583,276.04395,276.00583,276.00583,276.3552,276.3552,275.7642,266.61185
1970-03-02 12:00:00,275.30835,275.30835,275.71317,274.6175,275.97653,268.79904,275.97653,276.97006,277.37793,274.59027,275.9483,276.97006,277.37793,276.97006,276.97006,277.46118,277.46118,277.3245,268.79904
1970-03-03 12:00:00,273.9394,273.9394,274.32153,273.11572,274.66434,267.1847,274.66434,276.56558,276.49786,273.0599,274.5024,276.56558,276.49786,276.56558,276.56558,276.7948,276.7948,276.2292,267.1847
1970-03-04 12:00:00,272.87396,272.87396,273.57294,272.56476,274.50806,266.8292,274.50806,276.78818,276.5344,272.80527,273.85333,276.78818,276.5344,276.78818,276.78818,276.9254,276.9254,276.17014,266.8292
1970-03-05 12:00:00,276.36676,276.36676,276.9138,275.23776,276.01056,268.83234,276.01056,277.40717,277.58533,274.53168,276.86093,277.40717,277.58533,277.40717,277.40717,277.74832,277.74832,277.44757,268.83234
1970-03-06 12:00:00,274.02808,274.02808,274.73486,273.56268,275.0387,267.6593,275.0387,276.5844,276.70767,273.51102,274.93454,276.5844,276.70767,276.5844,276.5844,276.9156,276.9156,276.52356,267.6593
