Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
2073-03-24 12:00:00,1.1874206,1.1874206,1.3686208,1.9588944,2.5770037,2.5579917,2.5770037,2.3140366,2.4459693,2.658031,1.6582477,2.3140366,2.4459693,2.3140366,2.3140366,2.3917155,2.3917155,2.507068,2.5579917
2073-03-25 12:00:00,1.5246372,1.5246372,1.584367,1.6359997,1.6308155,1.681587,1.6308155,1.5745292,1.5786216,1.667411,1.6069924,1.5745292,1.5786216,1.5745292,1.5745292,1.5607613,1.5607613,1.6016201,1.681587
2073-03-26 12:00:00,1.5701343,1.5701343,1.5496557,1.5121936,1.3994396,1.4662681,1.3994396,1.4636136,1.3526613,1.431877,1.528241,1.4636136,1.3526613,1.4636136,1.4636136,1.3363448,1.3363448,1.3733833,1.4662681
2073-03-27 12:00:00,1.8135185,1.8135185,1.9071835,2.2456677,2.727246,2.583039,2.727246,3.0299942,2.8667815,2.6797016,2.0710843,3.0299942,2.8667815,3.0299942,3.0299942,2.958225,2.958225,2.7897165,2.583039
2073-03-28 12:00:00,2.9260151,2.9260151,2.9100106,2.9359164,2.944801,2.9471586,2.944801,3.1128113,3.0013182,2.9388947,2.9173539,3.1128113,3.0013182,3.1128113,3.1128113,3.0499878,3.0499878,2.9659574,2.9471586
2073-03-29 12:00:00,4.11796,4.11796,4.175287,4.5936623,5.0770044,4.9997816,5.0770044,5.2754326,5.152133,5.077845,4.374329,5.2754326,5.152133,5.2754326,5.2754326,5.2244368,5.2244368,5.102418,4.9997816
2073-03-30 12:00:00,1.2857748,1.2857748,1.372653,2.000467,2.8529136,2.6363292,2.8529136,3.2108023,2.9922614,2.8068464,1.6805483,3.2108023,2.9922614,3.2108023,3.2108023,3.0849133,3.0849133,2.914836,2.6363292
2073-03-31 12:00:00,2.825703,2.825703,2.625327,2.4135098,1.959412,2.1810427,1.959412,1.8000667,1.7780291,2.0611625,2.5155337,1.8000667,1.7780291,1.8000667,1.8000667,1.6938635,1.6938635,1.8658168,2.1810427
2073-04-01 12:00:00,4.451251,4.451251,4.1862764,3.713985,2.8388867,3.2046576,2.8388867,2.425634,2.5756338,2.9867241,3.94463,2.425634,2.5756338,2.425634,2.425634,2.4536064,2.4536064,2.7029948,3.2046576
2073-04-02 12:00:00,2.1979501,2.1979501,2.107679,2.0721853,2.1141188,2.0227566,2.1141188,2.5676172,2.3061345,2.0376904,2.08602,2.5676172,2.3061345,2.5676172,2.5676172,2.4226274,2.4226274,2.2034447,2.0227566
2073-04-03 12:00:00,4.789302,4.789302,4.68682,4.587513,4.3993974,4.455931,4.3993974,4.595326,4.4687696,4.399503,4.62851,4.595326,4.4687696,4.595326,4.595326,4.53515,4.53515,4.4230127,4.455931
2073-04-04 12:00:00,5.9000206,5.9000206,5.9328747,5.9723997,6.267243,5.9742284,6.267243,7.3415723,6.817958,6.050434,5.9406586,7.3415723,6.817958,7.3415723,7.3415723,7.154406,7.154406,6.522634,5.9742284
2073-04-05 12:00:00,3.8796487,3.8796487,4.127137,4.713226,5.455292,5.2862554,5.455292,5.8459945,5.6163254,5.420135,4.4086227,5.8459945,5.6163254,5.8459945,5.8459945,5.7395344,5.7395344,5.521127,5.2862554
2073-04-06 12:00:00,3.0580869,3.0580869,2.9899318,3.0647836,3.1369038,3.1210697,3.1369038,3.2998614,3.2137144,3.1245263,3.020904,3.2998614,3.2137144,3.2998614,3.2998614,3.2763758,3.2763758,3.1669219,3.1210697
2073-04-07 12:00:00,2.179588,2.179588,2.057849,2.2645664,2.4004,2.4619935,2.4004,2.2514393,2.303716,2.4659326,2.1558418,2.2514393,2.303716,2.2514393,2.2514393,2.268752,2.268752,2.3469665,2.4619935
2073-04-08 12:00:00,2.0180936,2.0180936,1.8686534,2.0328412,2.024106,2.1877298,2.024106,1.6240473,1.7928205,2.1516113,1.9459698,1.6240473,1.7928205,1.6240473,1.6240473,1.683411,1.683411,1.9054585,2.1877298
2073-04-09 12:00:00,3.3107677,3.3107677,3.2790818,3.4275916,3.297264,3.55593,3.297264,2.6740139,2.97589,3.4786122,3.3456845,2.6740139,2.97589,2.6740139,2.6740139,2.827519,2.827519,3.13109,3.55593
2073-04-10 12:00:00,3.589946,3.589946,3.6932747,3.9574168,3.8402297,4.20064,3.8402297,3.0129623,3.3525093,4.106397,3.816092,3.0129623,3.3525093,3.0129623,3.0129623,3.1193078,3.1193078,3.590889,4.20064
2073-04-11 12:00:00,2.4972892,2.4972892,2.3175611,2.0136335,1.8521067,1.685167,1.8521067,2.6392076,2.2445753,1.6785057,2.16245,2.6392076,2.2445753,2.6392076,2.6392076,2.4681628,2.4681628,2.0399663,1.685167
2073-04-12 12:00:00,2.2435503,2.2435503,2.007101,1.5946362,1.504949,1.1572686,1.504949,2.7633128,2.1768708,1.194074,1.7989638,2.7633128,2.1768708,2.7633128,2.7633128,2.54772,2.54772,1.8308502,1.1572686
2073-04-13 12:00:00,4.772496,4.772496,4.622248,4.4086328,3.4954274,4.154392,3.4954274,2.1946855,2.7645717,3.8769128,4.5066977,2.1946855,2.7645717,2.1946855,2.1946855,2.3994594,2.3994594,3.1272895,4.154392
