Date,OTG,DSM,OTM
2010-08-30,4.90394049847964e-05,6.12991789239459e-06,3.05667026623269e-06
2010-08-31,2.24324940063525e-05,4.0013765101321e-06,1.99928172150976e-06
2010-09-01,1.19885808089748e-05,0,0
2010-09-02,1.69513896253193e-07,0,0
2010-09-03,1.12785691896988e-08,0,0
2010-09-04,1.39317730685207e-08,5.76986678879621e-07,1.74182287082658e-06
2010-09-05,0,0,0
2010-09-06,0,8.71385054779239e-06,2.63815272774082e-05
2010-09-07,0,1.13353917186032e-05,2.8689784812741e-05
2010-09-08,0,0,0
2010-09-09,0,7.20730577086215e-06,2.18998447962804e-05
2010-09-10,6.53082752251066e-05,6.89615626470186e-05,6.87965075485408e-05
2010-09-11,8.50046271807514e-05,7.08425650373101e-05,3.68787223123945e-05
2010-09-12,1.91843537322711e-05,2.09963272936875e-05,1.46656011565938e-05
2010-09-13,0.000104370039480273,3.60684680345003e-05,2.11479655263247e-05
2010-09-14,6.43734019831754e-05,1.36539892992005e-05,7.30964393369504e-06
2010-09-15,1.83581744295225e-06,5.288800366543e-07,2.69187381718439e-07
2010-09-16,0,1.2354848877294e-07,3.77515021909858e-07
2010-09-17,4.91597565996926e-05,3.58388970198575e-05,1.83351421583211e-05
2010-09-18,3.79979937861208e-05,1.43421693792334e-05,7.31165300749126e-06
2010-09-19,0.000147585742524825,5.50752065464621e-06,1.1062501471315e-05
2010-09-20,0.00012464118481148,6.98381918482482e-05,5.85610723646823e-05
2010-09-21,5.21394686074927e-05,2.68595849775011e-05,1.45404092108947e-05
2010-09-22,4.5977983972989e-05,2.41114639720763e-06,1.23039205845998e-06
2010-09-23,4.16295843024272e-05,7.85499764788256e-07,2.03840249923815e-06
2010-09-24,3.06940819427837e-07,1.12613854241772e-07,3.44858023026973e-07
2010-09-25,1.04907385889419e-07,2.64874273625537e-07,8.11129723388149e-07
2010-09-26,0,2.21723985305289e-06,1.13159467218793e-06
2010-09-27,0,0,0
2010-09-28,0,0,0
2010-09-29,4.38930146628991e-05,8.24857634142973e-05,8.79236176842824e-05
2010-09-30,0.000157998845679685,0.00010389975795988,0.000112588350020815
2010-10-01,8.10869387350977e-05,1.3568276699516e-05,9.72989528236212e-06
2010-10-02,9.10236994968727e-05,6.20143036940135e-05,6.73856920911931e-05
2010-10-03,0.000127044826513156,5.11668222316075e-05,4.75470042147208e-05
2010-10-04,8.6553893652308e-07,4.1099795566879e-07,7.69365215091966e-07
